cell_id,x,y,lon,lat,elevation_m,ndvi,landcover
C_21_17,17,21,-104.995,39.802,1910.6,0.558,forest
C_21_18,18,21,-104.98,39.802,1896.9,0.716,forest
C_21_19,19,21,-104.965,39.802,1841.8,0.532,grass
C_21_20,20,21,-104.95,39.802,1762.5,0.467,grass
C_21_21,21,21,-104.935,39.802,1769.4,0.399,grass
C_21_22,22,21,-104.92,39.802,1700.2,0.406,grass
C_21_23,23,21,-104.905,39.802,1630.3,0.403,grass
C_21_24,24,21,-104.89,39.802,1609.4,0.227,grass
C_21_25,25,21,-104.875,39.802,1559.9,0.141,urban
C_21_26,26,21,-104.86,39.802,1488.1,0.446,grass
C_21_27,27,21,-104.845,39.802,1419.2,0.231,grass
C_21_28,28,21,-104.83,39.802,1400.6,0.431,grass
C_21_29,29,21,-104.815,39.802,1394.3,0.378,grass
C_21_30,30,21,-104.8,39.802,1282.7,0.465,grass
C_21_31,31,21,-104.785,39.802,1279.6,0.406,grass
C_21_32,32,21,-104.77,39.802,1227.1,0.319,grass
C_21_33,33,21,-104.755,39.802,1146.8,0.403,grass
C_21_34,34,21,-104.74,39.802,1155.8,0.382,grass
C_21_35,35,21,-104.725,39.802,1151.1,0.476,grass
C_21_36,36,21,-104.71,39.802,1149.0,0.536,grass
C_21_37,37,21,-104.695,39.802,1076.9,0.53,grass
C_21_38,38,21,-104.68,39.802,1107.8,0.59,forest
C_21_39,39,21,-104.665,39.802,1115.8,0.504,grass
C_21_40,40,21,-104.65,39.802,1191.5,0.727,forest
C_21_41,41,21,-104.635,39.802,1166.0,0.63,forest
C_22_00,0,22,-105.25,39.814,1534.0,0.741,forest
C_22_01,1,22,-105.235,39.814,1557.9,0.661,forest
C_22_02,2,22,-105.22,39.814,1669.4,0.646,forest
C_22_03,3,22,-105.205,39.814,1654.1,0.542,grass
C_22_04,4,22,-105.19,39.814,1729.6,0.527,grass
C_22_05,5,22,-105.175,39.814,1790.9,0.633,forest
C_22_06,6,22,-105.16,39.814,1899.8,0.883,forest
C_22_07,7,22,-105.145,39.814,1839.7,0.67,forest
C_22_08,8,22,-105.13,39.814,1864.9,0.871,forest
C_22_09,9,22,-105.115,39.814,1898.9,0.624,forest
C_22_10,10,22,-105.1,39.814,1968.3,0.735,forest
C_22_11,11,22,-105.085,39.814,1923.9,0.625,forest
C_22_12,12,22,-105.07,39.814,1955.6,0.859,forest
C_22_13,13,22,-105.055,39.814,1960.6,0.772,forest
C_22_14,14,22,-105.04,39.814,1931.5,0.682,forest
C_22_15,15,22,-105.025,39.814,1981.8,0.459,grass
C_22_16,16,22,-105.01,39.814,1936.2,0.638,forest
C_22_17,17,22,-104.995,39.814,1907.8,0.525,grass
C_22_18,18,22,-104.98,39.814,1837.6,0.544,grass
C_22_19,19,22,-104.965,39.814,1829.7,0.467,grass
C_22_20,20,22,-104.95,39.814,1803.2,0.334,grass
C_22_21,21,22,-104.935,39.814,1707.5,0.361,grass
C_22_22,22,22,-104.92,39.814,1683.0,0.448,grass
C_22_23,23,22,-104.905,39.814,1676.8,0.31,grass
C_22_24,24,22,-104.89,39.814,1576.7,0.252,grass
C_22_25,25,22,-104.875,39.814,1568.0,0.1,urban
C_22_26,26,22,-104.86,39.814,1487.7,0.255,grass
C_22_27,27,22,-104.845,39.814,1449.2,0.186,urban
C_22_28,28,22,-104.83,39.814,1371.6,0.103,urban
C_22_29,29,22,-104.815,39.814,1327.0,0.295,grass
C_22_30,30,22,-104.8,39.814,1303.4,0.192,urban
C_22_31,31,22,-104.785,39.814,1274.7,0.129,urban
C_22_32,32,22,-104.77,39.814,1199.2,0.259,grass
C_22_33,33,22,-104.755,39.814,1237.2,0.275,grass
C_22_34,34,22,-104.74,39.814,1138.3,0.261,grass
C_22_35,35,22,-104.725,39.814,1145.2,0.381,grass
C_22_36,36,22,-104.71,39.814,1128.6,0.428,grass
C_22_37,37,22,-104.695,39.814,1136.6,0.464,grass
C_22_38,38,22,-104.68,39.814,1164.1,0.449,grass
C_22_39,39,22,-104.665,39.814,1123.4,0.405,grass
C_22_40,40,22,-104.65,39.814,1140.5,0.747,forest
C_22_41,41,22,-104.635,39.814,1121.9,0.815,forest
C_23_00,0,23,-105.25,39.826,1561.6,0.557,forest
C_23_01,1,23,-105.235,39.826,1640.2,0.538,grass
C_23_02,2,23,-105.22,39.826,1684.8,0.548,grass
C_23_03,3,23,-105.205,39.826,1719.9,0.537,grass
C_23_04,4,23,-105.19,39.826,1766.8,0.525,grass
C_23_05,5,23,-105.175,39.826,1796.1,0.728,forest
C_23_06,6,23,-105.16,39.826,1821.0,0.8,forest
C_23_07,7,23,-105.145,39.826,1911.4,0.569,forest
C_23_08,8,23,-105.13,39.826,1897.4,0.809,forest
C_23_09,9,23,-105.115,39.826,1937.3,0.568,forest
C_23_10,10,23,-105.1,39.826,1966.5,0.868,forest
C_23_11,11,23,-105.085,39.826,2005.5,0.788,forest
C_23_12,12,23,-105.07,39.826,1966.5,0.644,forest
C_23_13,13,23,-105.055,39.826,1964.7,0.678,forest
C_23_14,14,23,-105.04,39.826,1960.1,0.693,forest
C_23_15,15,23,-105.025,39.826,1955.9,0.548,grass
C_23_16,16,23,-105.01,39.826,1961.6,0.425,grass
C_23_17,17,23,-104.995,39.826,1920.4,0.344,grass
C_23_18,18,23,-104.98,39.826,1882.8,0.54,grass
C_23_19,19,23,-104.965,39.826,1805.1,0.378,grass
C_23_20,20,23,-104.95,39.826,1802.9,0.325,grass
C_23_21,21,23,-104.935,39.826,1770.1,0.283,grass
C_23_22,22,23,-104.92,39.826,1690.8,0.419,grass
C_23_23,23,23,-104.905,39.826,1675.5,0.344,grass
C_23_24,24,23,-104.89,39.826,1578.9,0.186,urban
C_23_25,25,23,-104.875,39.826,1552.2,0.292,grass
C_23_26,26,23,-104.86,39.826,1509.4,0.141,urban
C_23_27,27,23,-104.845,39.826,1419.3,0.335,grass
C_23_28,28,23,-104.83,39.826,1463.8,0.342,grass
C_23_29,29,23,-104.815,39.826,1386.8,0.068,urban
C_23_30,30,23,-104.8,39.826,1312.5,0.33,grass
C_23_31,31,23,-104.785,39.826,1364.3,0.398,grass
C_23_32,32,23,-104.77,39.826,1236.8,0.275,grass
C_23_33,33,23,-104.755,39.826,1176.3,0.259,grass
C_23_34,34,23,-104.74,39.826,1181.1,0.418,grass
C_23_35,35,23,-104.725,39.826,1200.8,0.163,urban
C_23_36,36,23,-104.71,39.826,1151.3,0.458,grass
C_23_37,37,23,-104.695,39.826,1132.5,0.396,grass
C_23_38,38,23,-104.68,39.826,1160.3,0.487,grass
C_23_39,39,23,-104.665,39.826,1181.0,0.538,grass
C_23_40,40,23,-104.65,39.826,1172.2,0.493,grass
C_23_41,41,23,-104.635,39.826,1145.9,0.568,forest
C_24_00,0,24,-105.25,39.838,1541.0,0.516,grass
C_24_01,1,24,-105.235,39.838,1604.0,0.421,grass
C_24_02,2,24,-105.22,39.838,1739.5,0.373,grass
C_24_03,3,24,-105.205,39.838,1735.4,0.429,grass
C_24_04,4,24,-105.19,39.838,1828.5,0.572,forest
C_24_05,5,24,-105.175,39.838,1826.0,0.696,forest
C_24_06,6,24,-105.16,39.838,1916.2,0.534,grass
C_24_07,7,24,-105.145,39.838,1894.7,0.732,forest
C_24_08,8,24,-105.13,39.838,1948.7,0.666,forest
C_24_09,9,24,-105.115,39.838,2007.9,0.503,grass
C_24_10,10,24,-105.1,39.838,1981.5,0.783,forest
C_24_11,11,24,-105.085,39.838,2042.9,0.839,forest
C_24_12,12,24,-105.07,39.838,2007.6,0.569,forest
C_24_13,13,24,-105.055,39.838,1980.3,0.652,forest
C_24_14,14,24,-105.04,39.838,2007.6,0.513,grass
C_24_15,15,24,-105.025,39.838,1975.6,0.459,grass
C_24_16,16,24,-105.01,39.838,1944.8,0.468,grass
C_24_17,17,24,-104.995,39.838,1967.3,0.502,grass
C_24_18,18,24,-104.98,39.838,1901.8,0.458,grass
C_24_19,19,24,-104.965,39.838,1852.2,0.364,grass
C_24_20,20,24,-104.95,39.838,1776.8,0.464,grass
C_24_21,21,24,-104.935,39.838,1805.0,0.437,grass
C_24_22,22,24,-104.92,39.838,1734.6,0.299,grass
C_24_23,23,24,-104.905,39.838,1664.1,0.406,grass
C_24_24,24,24,-104.89,39.838,1664.3,0.342,grass
C_24_25,25,24,-104.875,39.838,1625.8,0.271,grass
C_24_26,26,24,-104.86,39.838,1482.0,0.12,urban
C_24_27,27,24,-104.845,39.838,1479.7,0.065,urban
C_24_28,28,24,-104.83,39.838,1396.1,0.192,urban
C_24_29,29,24,-104.815,39.838,1455.6,0.104,urban
C_24_30,30,24,-104.8,39.838,1348.2,0.28,grass
C_24_31,31,24,-104.785,39.838,1264.8,0.181,urban
C_24_32,32,24,-104.77,39.838,1248.7,0.322,grass
C_24_33,33,24,-104.755,39.838,1275.7,0.122,urban
C_24_34,34,24,-104.74,39.838,1225.7,0.368,grass
C_24_35,35,24,-104.725,39.838,1176.9,0.262,grass
C_24_36,36,24,-104.71,39.838,1206.0,0.369,grass
C_24_37,37,24,-104.695,39.838,1158.4,0.332,grass
C_24_38,38,24,-104.68,39.838,1212.9,0.597,forest
C_24_39,39,24,-104.665,39.838,1144.7,0.424,grass
C_24_40,40,24,-104.65,39.838,1174.6,0.399,grass
C_24_41,41,24,-104.635,39.838,1197.8,0.673,forest
C_25_00,0,25,-105.25,39.85,1607.4,0.349,grass
C_25_01,1,25,-105.235,39.85,1674.1,0.546,grass
C_25_02,2,25,-105.22,39.85,1697.9,0.482,grass
C_25_03,3,25,-105.205,39.85,1811.6,0.621,forest
C_25_04,4,25,-105.19,39.85,1753.4,0.466,grass
C_25_05,5,25,-105.175,39.85,1832.9,0.637,forest
C_25_06,6,25,-105.16,39.85,1888.4,0.568,forest
C_25_07,7,25,-105.145,39.85,1922.7,0.659,forest
C_25_08,8,25,-105.13,39.85,1935.9,0.741,forest
C_25_09,9,25,-105.115,39.85,2006.9,0.583,forest
C_25_10,10,25,-105.1,39.85,2015.3,0.722,forest
C_25_11,11,25,-105.085,39.85,2029.2,0.871,forest
C_25_12,12,25,-105.07,39.85,2010.2,0.572,forest
C_25_13,13,25,-105.055,39.85,2026.3,0.508,grass
C_25_14,14,25,-105.04,39.85,2053.7,0.594,forest
C_25_15,15,25,-105.025,39.85,2016.0,0.545,grass
C_25_16,16,25,-105.01,39.85,1977.9,0.548,grass
C_25_17,17,25,-104.995,39.85,1993.6,0.453,grass
C_25_18,18,25,-104.98,39.85,1958.0,0.437,grass
C_25_19,19,25,-104.965,39.85,1951.4,0.423,grass
C_25_20,20,25,-104.95,39.85,1812.3,0.29,grass
C_25_21,21,25,-104.935,39.85,1829.6,0.297,grass
C_25_22,22,25,-104.92,39.85,1755.4,0.239,grass
C_25_23,23,25,-104.905,39.85,1721.8,0.312,grass
C_25_24,24,25,-104.89,39.85,1704.2,0.083,urban
C_25_25,25,25,-104.875,39.85,1587.1,0.124,urban
C_25_26,26,25,-104.86,39.85,1591.5,0.088,urban
C_25_27,27,25,-104.845,39.85,1520.8,0.12,urban
C_25_28,28,25,-104.83,39.85,1486.7,0.268,grass
C_25_29,29,25,-104.815,39.85,1418.3,0.155,urban
C_25_30,30,25,-104.8,39.85,1305.3,0.112,urban
C_25_31,31,25,-104.785,39.85,1367.7,0.121,urban
C_25_32,32,25,-104.77,39.85,1280.9,0.257,grass
C_25_33,33,25,-104.755,39.85,1247.8,0.264,grass
C_25_34,34,25,-104.74,39.85,1177.4,0.234,grass
C_25_35,35,25,-104.725,39.85,1176.3,0.292,grass
C_25_36,36,25,-104.71,39.85,1252.2,0.326,grass
C_25_37,37,25,-104.695,39.85,1241.3,0.3,grass
C_25_38,38,25,-104.68,39.85,1163.2,0.388,grass
C_25_39,39,25,-104.665,39.85,1180.3,0.466,grass
C_25_40,40,25,-104.65,39.85,1182.4,0.468,grass
C_25_41,41,25,-104.635,39.85,1209.5,0.574,forest
C_26_00,0,26,-105.25,39.862,1640.0,0.319,grass
C_26_01,1,26,-105.235,39.862,1666.3,0.45,grass
C_26_02,2,26,-105.22,39.862,1786.1,0.357,grass
C_26_03,3,26,-105.205,39.862,1807.7,0.323,grass
C_26_04,4,26,-105.19,39.862,1822.2,0.373,grass
C_26_05,5,26,-105.175,39.862,1903.8,0.607,forest
C_26_06,6,26,-105.16,39.862,1908.3,0.516,grass
C_26_07,7,26,-105.145,39.862,1923.5,0.578,forest
C_26_08,8,26,-105.13,39.862,1962.3,0.593,forest
C_26_09,9,26,-105.115,39.862,1996.3,0.6,forest
C_26_10,10,26,-105.1,39.862,2020.3,0.693,forest
C_26_11,11,26,-105.085,39.862,2064.6,0.789,forest
C_26_12,12,26,-105.07,39.862,2028.4,0.631,forest
C_26_13,13,26,-105.055,39.862,2057.5,0.581,forest
C_26_14,14,26,-105.04,39.862,2072.1,0.609,forest
C_26_15,15,26,-105.025,39.862,2017.6,0.472,grass
C_26_16,16,26,-105.01,39.862,2058.2,0.473,grass
C_26_17,17,26,-104.995,39.862,1995.6,0.319,grass
C_26_18,18,26,-104.98,39.862,1953.0,0.397,grass
C_26_19,19,26,-104.965,39.862,1945.0,0.337,grass
C_26_20,20,26,-104.95,39.862,1839.0,0.228,grass
C_26_21,21,26,-104.935,39.862,1806.3,0.248,grass
C_26_22,22,26,-104.92,39.862,1791.6,0.142,urban
C_26_23,23,26,-104.905,39.862,1764.4,0.226,grass
C_26_24,24,26,-104.89,39.862,1717.1,0.368,grass
C_26_25,25,26,-104.875,39.862,1684.6,0.2,urban
C_26_26,26,26,-104.86,39.862,1616.7,0.04,urban
C_26_27,27,26,-104.845,39.862,1520.8,0.114,urban
C_26_28,28,26,-104.83,39.862,1459.4,0.206,urban
C_26_29,29,26,-104.815,39.862,1447.8,0.098,urban
C_26_30,30,26,-104.8,39.862,1443.5,0.074,urban
C_26_31,31,26,-104.785,39.862,1350.0,0.111,urban
C_26_32,32,26,-104.77,39.862,1320.4,0.214,urban
C_26_33,33,26,-104.755,39.862,1281.0,0.178,urban
C_26_34,34,26,-104.74,39.862,1272.5,0.196,urban
C_26_35,35,26,-104.725,39.862,1216.0,0.088,urban
C_26_36,36,26,-104.71,39.862,1241.4,0.298,grass
C_26_37,37,26,-104.695,39.862,1233.4,0.198,urban
C_26_38,38,26,-104.68,39.862,1287.1,0.355,grass
C_26_39,39,26,-104.665,39.862,1230.1,0.351,grass
C_26_40,40,26,-104.65,39.862,1234.6,0.439,grass
C_26_41,41,26,-104.635,39.862,1260.5,0.543,grass
C_27_00,0,27,-105.25,39.874,1636.7,0.192,urban
C_27_01,1,27,-105.235,39.874,1685.7,0.426,grass
C_27_02,2,27,-105.22,39.874,1789.0,0.333,grass
C_27_03,3,27,-105.205,39.874,1830.3,0.613,forest
C_27_04,4,27,-105.19,39.874,1861.7,0.427,grass
C_27_05,5,27,-105.175,39.874,1898.3,0.444,grass
C_27_06,6,27,-105.16,39.874,1931.1,0.579,forest
C_27_07,7,27,-105.145,39.874,2021.9,0.48,grass
C_27_08,8,27,-105.13,39.874,1981.7,0.587,forest
C_27_09,9,27,-105.115,39.874,2023.4,0.528,grass
C_27_10,10,27,-105.1,39.874,2051.5,0.502,grass
C_27_11,11,27,-105.085,39.874,2064.8,0.529,grass
C_27_12,12,27,-105.07,39.874,2073.0,0.533,grass
C_27_13,13,27,-105.055,39.874,2105.1,0.489,grass
C_27_14,14,27,-105.04,39.874,2084.4,0.582,forest
C_27_15,15,27,-105.025,39.874,2080.8,0.464,grass
C_27_16,16,27,-105.01,39.874,2019.7,0.282,grass
C_27_17,17,27,-104.995,39.874,1994.3,0.471,grass
C_27_18,18,27,-104.98,39.874,1981.8,0.473,grass
C_27_19,19,27,-104.965,39.874,1963.2,0.355,grass
C_27_20,20,27,-104.95,39.874,1936.4,0.139,urban
C_27_21,21,27,-104.935,39.874,1899.8,0.217,urban
C_27_22,22,27,-104.92,39.874,1809.3,0.211,urban
C_27_23,23,27,-104.905,39.874,1800.8,0.174,urban
C_27_24,24,27,-104.89,39.874,1735.3,0.183,urban
C_27_25,25,27,-104.875,39.874,1677.0,0.078,urban
C_27_26,26,27,-104.86,39.874,1620.2,-0.041,urban
C_27_27,27,27,-104.845,39.874,1566.7,0.202,urban
C_27_28,28,27,-104.83,39.874,1501.9,0.103,urban
C_27_29,29,27,-104.815,39.874,1460.9,0.074,urban
C_27_30,30,27,-104.8,39.874,1461.0,0.041,urban
C_27_31,31,27,-104.785,39.874,1387.3,0.162,urban
C_27_32,32,27,-104.77,39.874,1330.8,0.227,grass
C_27_33,33,27,-104.755,39.874,1334.1,0.136,urban
C_27_34,34,27,-104.74,39.874,1339.9,0.136,urban
C_27_35,35,27,-104.725,39.874,1255.9,0.27,grass
C_27_36,36,27,-104.71,39.874,1236.1,0.203,urban
C_27_37,37,27,-104.695,39.874,1255.5,0.361,grass
C_27_38,38,27,-104.68,39.874,1257.0,0.368,grass
C_27_39,39,27,-104.665,39.874,1260.1,0.5,grass
C_27_40,40,27,-104.65,39.874,1212.4,0.49,grass
C_27_41,41,27,-104.635,39.874,1294.3,0.492,grass
C_28_00,0,28,-105.25,39.886,1660.4,0.292,grass
C_28_01,1,28,-105.235,39.886,1784.2,0.514,grass
C_28_02,2,28,-105.22,39.886,1831.3,0.435,grass
C_28_03,3,28,-105.205,39.886,1819.5,0.483,grass
C_28_04,4,28,-105.19,39.886,1881.9,0.432,grass
C_28_05,5,28,-105.175,39.886,1959.4,0.464,grass
C_28_06,6,28,-105.16,39.886,1985.3,0.55,forest
C_28_07,7,28,-105.145,39.886,2016.7,0.618,forest
C_28_08,8,28,-105.13,39.886,2002.9,0.497,grass
C_28_09,9,28,-105.115,39.886,2072.2,0.52,grass
C_28_10,10,28,-105.1,39.886,2096.0,0.67,forest
C_28_11,11,28,-105.085,39.886,2094.7,0.54,grass
C_28_12,12,28,-105.07,39.886,2078.1,0.396,grass
C_28_13,13,28,-105.055,39.886,2144.4,0.473,grass
C_28_14,14,28,-105.04,39.886,2098.0,0.6,forest
C_28_15,15,28,-105.025,39.886,2053.0,0.501,grass
C_28_16,16,28,-105.01,39.886,2059.6,0.324,grass
C_28_17,17,28,-104.995,39.886,2007.1,0.583,forest
C_28_18,18,28,-104.98,39.886,1964.7,0.396,grass
C_28_19,19,28,-104.965,39.886,2000.8,0.386,grass
C_28_20,20,28,-104.95,39.886,1934.2,0.297,grass
C_28_21,21,28,-104.935,39.886,1889.1,0.185,urban
C_28_22,22,28,-104.92,39.886,1944.0,0.124,urban
C_28_23,23,28,-104.905,39.886,1820.1,0.099,urban
C_28_24,24,28,-104.89,39.886,1795.9,0.14,urban
C_28_25,25,28,-104.875,39.886,1715.9,0.167,urban
C_28_26,26,28,-104.86,39.886,1638.7,-0.019,urban
C_28_27,27,28,-104.845,39.886,1598.3,0.146,urban
C_28_28,28,28,-104.83,39.886,1557.0,-0.002,urban
C_28_29,29,28,-104.815,39.886,1521.0,0.032,urban
C_28_30,30,28,-104.8,39.886,1416.4,0.135,urban
C_28_31,31,28,-104.785,39.886,1387.4,0.113,urban
C_28_32,32,28,-104.77,39.886,1359.4,0.161,urban
C_28_33,33,28,-104.755,39.886,1309.9,0.21,urban
C_28_34,34,28,-104.74,39.886,1320.7,0.22,urban
C_28_35,35,28,-104.725,39.886,1301.4,0.251,grass
C_28_36,36,28,-104.71,39.886,1306.9,0.157,urban
C_28_37,37,28,-104.695,39.886,1234.0,0.165,urban
C_28_38,38,28,-104.68,39.886,1231.5,0.282,grass
C_28_39,39,28,-104.665,39.886,1247.2,0.427,grass
C_28_40,40,28,-104.65,39.886,1292.2,0.447,grass
C_28_41,41,28,-104.635,39.886,1335.2,0.514,grass
C_29_00,0,29,-105.25,39.898,1707.0,0.434,grass
C_29_01,1,29,-105.235,39.898,1779.5,0.222,grass
C_29_02,2,29,-105.22,39.898,1842.2,0.39,grass
C_29_03,3,29,-105.205,39.898,1861.7,0.396,grass
C_29_04,4,29,-105.19,39.898,1900.5,0.509,grass
C_29_05,5,29,-105.175,39.898,1978.9,0.554,forest
C_29_06,6,29,-105.16,39.898,1999.5,0.427,grass
C_29_07,7,29,-105.145,39.898,2034.1,0.465,grass
C_29_08,8,29,-105.13,39.898,2074.3,0.431,grass
C_29_09,9,29,-105.115,39.898,2114.8,0.607,forest
C_29_10,10,29,-105.1,39.898,2123.6,0.487,grass
C_29_11,11,29,-105.085,39.898,2109.8,0.58,forest
C_29_12,12,29,-105.07,39.898,2149.6,0.487,grass
C_29_13,13,29,-105.055,39.898,2160.9,0.468,grass
C_29_14,14,29,-105.04,39.898,2166.4,0.426,grass
C_29_15,15,29,-105.025,39.898,2117.7,0.277,grass
C_29_16,16,29,-105.01,39.898,2084.0,0.279,grass
C_29_17,17,29,-104.995,39.898,2081.7,0.372,grass
C_29_18,18,29,-104.98,39.898,2053.8,0.306,grass
C_29_19,19,29,-104.965,39.898,2026.1,0.229,grass
C_29_20,20,29,-104.95,39.898,1986.8,0.212,urban
C_29_21,21,29,-104.935,39.898,1939.3,0.248,grass
C_29_22,22,29,-104.92,39.898,1894.8,0.101,urban
C_29_23,23,29,-104.905,39.898,1860.2,0.074,urban
C_29_24,24,29,-104.89,39.898,1794.4,0.021,urban
C_29_25,25,29,-104.875,39.898,1722.7,0.014,urban
C_29_26,26,29,-104.86,39.898,1702.1,0.12,urban
C_29_27,27,29,-104.845,39.898,1636.2,0.019,urban
C_29_28,28,29,-104.83,39.898,1547.8,0.091,urban
C_29_29,29,29,-104.815,39.898,1515.7,0.011,urban
C_29_30,30,29,-104.8,39.898,1455.0,0.022,urban
C_29_31,31,29,-104.785,39.898,1478.6,0.053,urban
C_29_32,32,29,-104.77,39.898,1460.0,-0.037,urban
C_29_33,33,29,-104.755,39.898,1364.9,0.076,urban
C_29_34,34,29,-104.74,39.898,1306.3,0.192,urban
C_29_35,35,29,-104.725,39.898,1341.5,0.241,grass
C_29_36,36,29,-104.71,39.898,1300.1,0.254,grass
C_29_37,37,29,-104.695,39.898,1341.2,0.277,grass
C_29_38,38,29,-104.68,39.898,1325.9,0.135,urban
C_29_39,39,29,-104.665,39.898,1293.6,0.319,grass
C_29_40,40,29,-104.65,39.898,1371.1,0.253,grass
C_29_41,41,29,-104.635,39.898,1367.5,0.387,grass
C_30_00,0,30,-105.25,39.91,1806.9,0.121,urban
C_30_01,1,30,-105.235,39.91,1810.6,0.299,grass
C_30_02,2,30,-105.22,39.91,1868.9,0.41,grass
C_30_03,3,30,-105.205,39.91,1893.7,0.425,grass
C_30_04,4,30,-105.19,39.91,1996.6,0.425,grass
C_30_05,5,30,-105.175,39.91,1965.7,0.284,grass
C_30_06,6,30,-105.16,39.91,2020.4,0.601,forest
C_30_07,7,30,-105.145,39.91,2083.3,0.496,grass
C_30_08,8,30,-105.13,39.91,2068.7,0.434,grass
C_30_09,9,30,-105.115,39.91,2182.4,0.543,grass
C_30_10,10,30,-105.1,39.91,2136.4,0.55,forest
C_30_11,11,30,-105.085,39.91,2172.7,0.477,grass
C_30_12,12,30,-105.07,39.91,2164.3,0.6,forest
C_30_13,13,30,-105.055,39.91,2195.5,0.437,grass
C_30_14,14,30,-105.04,39.91,2171.1,0.443,grass
C_30_15,15,30,-105.025,39.91,2153.3,0.495,grass
C_30_16,16,30,-105.01,39.91,2107.7,0.418,grass
C_30_17,17,30,-104.995,39.91,2148.5,0.387,grass
C_30_18,18,30,-104.98,39.91,2079.5,0.224,grass
C_30_19,19,30,-104.965,39.91,2070.1,0.32,grass
C_30_20,20,30,-104.95,39.91,2049.6,0.392,grass
C_30_21,21,30,-104.935,39.91,1929.6,0.098,urban
C_30_22,22,30,-104.92,39.91,1935.7,0.161,urban
C_30_23,23,30,-104.905,39.91,1881.9,0.074,urban
C_30_24,24,30,-104.89,39.91,1846.7,0.115,urban
C_30_25,25,30,-104.875,39.91,1750.6,-0.005,urban
C_30_26,26,30,-104.86,39.91,1721.7,-0.1,urban
C_30_27,27,30,-104.845,39.91,1659.4,-0.047,urban
C_30_28,28,30,-104.83,39.91,1571.0,0.188,urban
C_30_29,29,30,-104.815,39.91,1549.7,-0.071,urban
C_30_30,30,30,-104.8,39.91,1491.4,0.042,urban
C_30_31,31,30,-104.785,39.91,1517.8,-0.04,urban
C_30_32,32,30,-104.77,39.91,1465.1,0.134,urban
C_30_33,33,30,-104.755,39.91,1389.0,0.187,urban
C_30_34,34,30,-104.74,39.91,1409.7,0.228,grass
C_30_35,35,30,-104.725,39.91,1358.9,0.133,urban
C_30_36,36,30,-104.71,39.91,1362.1,0.242,grass
C_30_37,37,30,-104.695,39.91,1358.2,0.367,grass
C_30_38,38,30,-104.68,39.91,1340.4,0.133,urban
C_30_39,39,30,-104.665,39.91,1340.7,0.332,grass
C_30_40,40,30,-104.65,39.91,1366.0,0.219,urban
C_30_41,41,30,-104.635,39.91,1355.5,0.376,grass
C_31_00,0,31,-105.25,39.922,1743.4,0.155,urban
C_31_01,1,31,-105.235,39.922,1782.1,0.352,grass
C_31_02,2,31,-105.22,39.922,1885.6,0.316,grass
C_31_03,3,31,-105.205,39.922,1960.9,0.477,grass
C_31_04,4,31,-105.19,39.922,1993.3,0.551,forest
C_31_05,5,31,-105.175,39.922,2034.3,0.473,grass
C_31_06,6,31,-105.16,39.922,2067.4,0.479,grass
C_31_07,7,31,-105.145,39.922,2106.1,0.444,grass
C_31_08,8,31,-105.13,39.922,2142.1,0.524,grass
C_31_09,9,31,-105.115,39.922,2144.8,0.609,forest
C_31_10,10,31,-105.1,39.922,2161.2,0.527,grass
C_31_11,11,31,-105.085,39.922,2225.0,0.504,grass
C_31_12,12,31,-105.07,39.922,2206.0,0.559,forest
C_31_13,13,31,-105.055,39.922,2176.0,0.334,grass
C_31_14,14,31,-105.04,39.922,2207.1,0.471,grass
C_31_15,15,31,-105.025,39.922,2195.2,0.422,grass
C_31_16,16,31,-105.01,39.922,2165.4,0.427,grass
C_31_17,17,31,-104.995,39.922,2071.3,0.29,grass
C_31_18,18,31,-104.98,39.922,2093.7,0.187,urban
C_31_19,19,31,-104.965,39.922,2084.6,0.288,grass
C_31_20,20,31,-104.95,39.922,1996.7,0.447,grass
C_31_21,21,31,-104.935,39.922,2005.0,0.28,grass
C_31_22,22,31,-104.92,39.922,1910.9,0.086,urban
C_31_23,23,31,-104.905,39.922,1869.2,0.108,urban
C_31_24,24,31,-104.89,39.922,1796.5,0.148,urban
C_31_25,25,31,-104.875,39.922,1783.1,-0.041,urban
C_31_26,26,31,-104.86,39.922,1696.6,-0.1,urban
C_31_27,27,31,-104.845,39.922,1681.4,0.16,urban
C_31_28,28,31,-104.83,39.922,1639.9,0.032,urban
C_31_29,29,31,-104.815,39.922,1561.1,0.13,urban
C_31_30,30,31,-104.8,39.922,1505.3,-0.07,urban
C_31_31,31,31,-104.785,39.922,1535.1,0.111,urban
C_31_32,32,31,-104.77,39.922,1460.3,0.055,urban
C_31_33,33,31,-104.755,39.922,1429.0,0.06,urban
C_31_34,34,31,-104.74,39.922,1355.7,0.032,urban
C_31_35,35,31,-104.725,39.922,1358.3,0.254,grass
C_31_36,36,31,-104.71,39.922,1364.4,0.174,urban
C_31_37,37,31,-104.695,39.922,1356.9,0.394,grass
C_31_38,38,31,-104.68,39.922,1320.1,0.323,grass
C_31_39,39,31,-104.665,39.922,1335.3,0.336,grass
C_31_40,40,31,-104.65,39.922,1378.1,0.295,grass
C_31_41,41,31,-104.635,39.922,1410.5,0.401,grass
C_32_00,0,32,-105.25,39.934,1798.4,0.259,grass
C_32_01,1,32,-105.235,39.934,1840.2,0.384,grass
C_32_02,2,32,-105.22,39.934,1853.6,0.396,grass
C_32_03,3,32,-105.205,39.934,1996.7,0.215,urban
C_32_04,4,32,-105.19,39.934,1953.9,0.465,grass
